18.163	-17.71
18.424	-16.679
18.388	-15.925
17.423	-16.558
18.001	-16.264
17.855	-16.611
16.459	-16.316
17.302	-17.611
17.304	-16.944
18.077	-17.311
17.374	-16.243
18.709	-16.309
18.741	-16.837
19.002	-16.694
18.629	-15.769
17.764	-16.644
17.633	-17.452
19.213	-17.585
18.441	-16.778
18.036	-17.181
17.831	-17.617
18.235	-16.982
16.525	-17.865
16.128	-15.764
15.101	-15.843
14.853	-15.666
13.202	-15.282
13.7	-14.442
13.875	-13.519
12.915	-14.245
13.008	-12.074
14.37	-12.322
15.189	-13.588
14.541	-12.336
15.602	-12.82
14.093	-14.445
15.071	-12.631
14.957	-12.374
16.08	-12.186
16.546	-11.452
15.862	-11.741
15.212	-11.323
15.172	-10.627
15.45	-9.7055
15.249	-11.461
14.606	-12.733
14.601	-12.992
14.136	-11.487
14.148	-13.263
13.842	-12.005
13.783	-12.781
13.512	-12.797
13.953	-12.06
13.954	-11.371
13.721	-10.625
13.93	-10.524
13.103	-10.848
12.378	-8.8738
10.674	-9.7686
11.219	-10.713
11.057	-10.002
11.228	-11.211
11.8	-10.649
11.692	-11.013
12.939	-10.525
12.75	-11.123
11.825	-10.179
10.679	-11.155
10.157	-10.819
10.125	-10.942
10.545	-11.265
10.369	-11.37
10.091	-12.13
10.098	-13.113
9.067	-13.171
10.631	-13.942
9.8533	-14.423
10.439	-13.245
10.585	-14.525
10.505	-13.654
10.368	-13.843
11.821	-13.681
11.709	-13.483
10.524	-14.695
9.4847	-15.365
11.424	-14.903
11.134	-15.013
9.7826	-14.834
10.286	-15.755
10.664	-14.409
10.089	-14.454
10.121	-15.288
10.408	-15.922
10.449	-14.9
10.045	-16.043
9.0134	-15.854
9.3692	-15.353
9.5176	-15.302
8.7766	-15.5
9.4123	-15.987
10.322	-15.572
10.089	-15.333
9.9801	-14.466
10.807	-15.479
11.288	-14.286
10.626	-14.737
9.5401	-13.789
8.9916	-12.999
10.023	-13.136
11.883	-14.737
9.7801	-13.698
10.298	-14.059
10.321	-13.22
10.302	-12.956
10.314	-10.939
9.0683	-11.913
9.5858	-9.9114
8.7773	-10.921
7.3683	-10.183
8.0454	-10.761
10.128	-12.297
10.783	-11.647
11.608	-10.128
11.678	-11.221
10.73	-9.005
11.408	-10.736
12.428	-10.124
11.377	-10.368
10.313	-9.9252
10.965	-10.575
10.676	-11.089
11.199	-10.905
9.9705	-10.684
11.422	-11.128
11.723	-12.299
11.164	-12.529
12.117	-11.932
12.909	-11.421
12.754	-11.635
12.826	-11.809
13.211	-10.807
12.976	-10.65
13.498	-10.646
14.193	-9.3869
14.108	-11.317
14.64	-11.107
14.012	-11.421
13.328	-11.747
13.377	-14.127
14.418	-12.202
11.498	-13.441
12.43	-13.526
12.326	-12.359
12.611	-14.019
12.308	-14.171
11.97	-14.138
12.959	-15.131
12.582	-14.965
14.244	-14.611
14.062	-14.521
14.141	-14.415
14.414	-12.305
14.826	-13.7
13.644	-13.245
15.757	-12.599
16.193	-13.383
15.325	-13.343
15.631	-12.512
15.588	-12.664
15.661	-12.215
16.707	-12.701
17.156	-13.534
15.431	-13.61
16.227	-14.845
16.387	-15.476
14.638	-15.712
15.417	-14.61
15.507	-14.307
15.869	-15.873
14.831	-15.081
14.925	-13.199
13.858	-13.575
14.629	-13.712
13.601	-12.481
14.019	-12.469
13.33	-11.826
11.981	-11.612
13.948	-14.222
14.569	-13.082
14.095	-13.936
14.1	-14.504
14.407	-13.497
13.204	-13.659
13.628	-12.516
13.132	-13.07
12.327	-13.715
11.911	-12.99
10.923	-12.358
11.972	-12.257
13.376	-12.439
13.086	-12.374
13.422	-12.562
13.503	-13.531
13.905	-12.255
13.626	-11.451
12.76	-11.908
12.964	-10.387
13.695	-11.383
14.168	-10.399
13.085	-10.723
14.064	-10.338
13.686	-10.161
12.974	-10.823
13.411	-11.597
12.138	-10.396
12.214	-9.5498
10.9	-10.412
11.243	-11.263
10.523	-10.903
9.7183	-11.369
7.8096	-10.011
7.0217	-10.428
6.5212	-10.362
6.8739	-10.705
6.8041	-11.829
8.3452	-9.8634
7.734	-8.9954
8.7556	-8.5331
7.9164	-9.8111
7.4411	-9.6434
7.5707	-11.413
8.1264	-10.862
