6.6838	-5.8266
6.1073	-5.4833
6.0254	-5.624
6.643	-5.0071
6.8013	-4.9186
6.8565	-4.6714
6.6471	-4.2569
6.3606	-4.2505
6.481	-4.0914
7.0891	-4.1116
6.7421	-3.5168
7.2288	-3.0705
7.5424	-3.562
6.9105	-3.8537
7.6905	-3.7425
7.7074	-3.8798
7.1802	-4.0013
7.2016	-3.4434
7.206	-2.8934
7.9035	-2.6331
8.7932	-2.8273
8.7357	-2.5391
9.3601	-2.6384
8.9935	-1.9516
8.6164	-0.78541
8.1291	-0.31069
7.6506	-0.35598
7.9463	-0.48956
7.8066	0.052084
8.5117	-1.1011
8.6399	-0.63992
9.1964	-0.45247
9.7192	-0.085223
9.3137	-0.82517
9.3387	0.88278
9.4182	0.92279
8.465	1.3296
8.7888	1.5361
9.0239	1.2929
9.1795	1.2764
9.0962	1.764
9.4714	1.8357
9.5307	2.0281
8.7866	1.8775
8.9699	1.7127
8.3388	1.7929
8.204	1.0146
7.4966	1.1742
8.0121	1.5634
7.6678	2.5077
8.0861	1.7707
8.4324	1.8198
9.6974	1.5034
9.9394	1.4624
10.966	1.2812
11.934	2.0371
11.662	1.4749
11.814	1.1685
11.242	0.75245
11.377	1.3989
11.358	0.673
10.618	0.61301
10.594	0.32109
10.478	0.21153
11.093	0.59968
11.011	0.091785
10.76	-0.85045
10.258	-0.68692
10.453	-0.64068
10.7	0.27487
9.634	0.6476
9.8186	0.78714
9.678	0.38024
10.287	0.3115
10.533	0.7524
10.473	0.45124
9.5942	0.13533
10.056	0.043799
10.516	0.0039826
10.454	0.11602
10.913	-0.32669
11.302	0.33828
11.25	0.12482
10.512	0.40957
10.857	0.27739
10.752	-0.23542
9.8686	-0.37195
9.3455	-0.63101
9.1698	-0.67676
8.7826	-0.74199
8.6465	-0.84836
9.2382	-0.55904
8.7184	-0.038244
8.1838	-0.51693
6.8099	-0.72959
7.2298	-1.1953
6.0932	-1.5245
5.591	-1.3025
5.7973	-1.0717
5.6495	-1.0449
4.9663	-0.24312
4.7826	0.43145
4.667	-0.023409
4.8332	0.52518
5.3779	1.3571
4.9616	0.69624
5.1092	1.0167
5.3285	1.4906
5.6635	2.0999
6.2864	2.3788
6.1885	2.9917
5.2671	2.8282
6.0203	2.4694
6.5771	3.0016
6.6691	3.2364
7.2161	3.3658
7.0739	3.8739
7.5542	3.8737
7.5244	3.7067
7.5584	4.2198
7.6546	4.1552
8.3611	3.9635
7.8268	4.2459
7.2364	3.9181
7.2205	3.4328
8.2959	2.6962
8.1801	2.8419
8.8887	3.55
8.9018	3.4683
9.0248	4.0528
9.1099	3.8771
8.3804	4.6017
8.9389	5.1637
8.603	5.4448
9.1281	6.6428
8.8306	6.7496
9.2856	7.0509
8.7178	7.1243
7.4206	7.0632
8.0352	5.7044
7.2988	6.642
7.4604	7.0981
7.5448	7.6174
7.3906	7.4599
7.7671	7.071
6.8076	7.1289
6.758	7.6435
6.9253	7.0168
6.7633	7.1421
7.5277	6.4623
8.2052	6.7112
7.5771	6.3032
7.1984	5.5834
6.3674	5.3677
7.9323	4.9872
8.5009	4.5104
8.7926	4.4149
8.5202	4.0495
8.2656	3.5237
7.9532	3.3901
7.3509	3.8487
7.9076	4.6912
8.3999	4.9199
7.1119	4.1609
6.8293	4.2826
5.8155	4.5058
5.2589	4.1143
5.4151	3.9396
5.275	4.4389
4.8353	3.4077
4.0568	3.24
3.8701	4.0438
3.5665	3.5356
3.1367	4.2079
3.1266	4.7197
3.906	4.7858
4.2165	4.6811
4.5811	4.6206
4.2536	5.2535
4.0974	4.7032
3.7081	4.3414
5.1785	4.9459
5.0116	5.343
5.1202	4.7425
5.7024	4.7057
5.7476	4.7711
5.957	5.0372
5.8847	4.9081
6.3655	4.4568
7.0665	4.8438
6.5464	5.2151
6.401	4.4722
